id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
GHCND:ASN00086282,"MELBOURNE AIRPORT, AS",2021-03-14,1970-07-01,-37.6655,113.4,144.8321,1.0,METERS
GHCND:ASN00086299,"BERWICK BUCHANAN ROAD, AS",2021-02-28,1979-10-01,-38.0222,85.0,145.3561,0.9903,METERS
GHCND:ASN00086303,"GLEN WAVERLEY GOLF COURSE, AS",2021-02-28,1972-01-01,-37.8886,60.0,145.1928,0.9502,METERS
GHCND:ASN00086305,"GREENVALE RESERVOIR, AS",2021-03-14,1972-01-01,-37.6369,156.0,144.9072,0.7942,METERS
GHCND:ASN00086314,"KOO WEE RUP SRW, AS",2020-02-28,1957-09-01,-38.1992,5.1,145.4933,0.9446,METERS
GHCND:ASN00086350,"WALLAN, AS",2021-03-14,1979-08-01,-37.4187,341.0,144.977,0.9741,METERS
GHCND:ASN00086351,"BUNDOORA LATROBE UNIVERSITY, AS",2021-02-03,1979-09-01,-37.7163,83.0,145.0453,0.9462,METERS
GHCND:ASN00086356,"FLINDERS, AS",2017-05-31,1982-10-08,-38.4693,68.0,145.0133,0.9593,METERS
GHCND:ASN00086361,"CERBERUS, AS",2021-03-14,1986-09-04,-38.3646,12.7,145.1785,0.8667,METERS
GHCND:ASN00086364,"TARRAWARRA MONASTERY, AS",2021-02-28,1986-12-01,-37.6594,100.0,145.4457,0.9783,METERS
GHCND:ASN00086369,"SPRINGVALE SANDOWN, AS",2021-03-14,1988-06-01,-37.9535,41.0,145.1655,0.9459,METERS
GHCND:ASN00086373,"RHYLL, AS",2021-03-14,1990-07-01,-38.4612,13.4,145.3101,0.9796,METERS
GHCND:ASN00086374,"KINGLAKE WEST, AS",2021-03-14,1989-09-01,-37.4652,490.0,145.2637,0.8136,METERS
GHCND:ASN00086375,"CRANBOURNE BOTANIC GARDENS, AS",2020-03-14,1990-02-01,-38.1348,85.0,145.2637,0.9614,METERS
GHCND:ASN00086377,"UPPER PLENTY, AS",2021-03-14,1986-01-01,-37.4225,325.0,145.0752,0.9841,METERS
GHCND:ASN00087000,"ANAKIE, AS",2017-08-31,1892-07-01,-37.8802,247.0,144.2623,0.9823,METERS
GHCND:ASN00087006,"BALLAN, AS",2021-03-14,1875-05-01,-37.6018,508.7,144.2295,0.9523,METERS
GHCND:ASN00087007,"MORRISONS BALLARK, AS",2021-02-28,1892-05-01,-37.743,379.0,144.1406,0.9856,METERS
GHCND:ASN00087008,"BALLIANG EAST, AS",2018-10-31,1909-02-01,-37.8004,131.0,144.4049,0.8782,METERS
GHCND:ASN00087009,"BANNOCKBURN, AS",2016-08-13,1898-02-01,-38.0505,106.0,144.1521,0.945,METERS
GHCND:ASN00087014,"BUNGAREE KIRKS RESERVOIR, AS",2021-01-31,1881-08-01,-37.5512,510.5,143.9322,0.9974,METERS
GHCND:ASN00087017,"BLACKWOOD, AS",2021-03-14,1878-10-01,-37.4701,560.0,144.3069,0.8947,METERS
GHCND:ASN00087021,"DURDIDWARRAH, AS",2017-11-17,1874-01-01,-37.8233,365.8,144.2078,0.8726,METERS
GHCND:ASN00087029,"LANCEFIELD, AS",2021-03-14,1885-01-01,-37.2698,463.0,144.723,0.9353,METERS
GHCND:ASN00087031,"LAVERTON RAAF, AS",2021-03-14,1941-06-01,-37.8565,20.1,144.7566,0.998,METERS
GHCND:ASN00087033,"LITTLE RIVER, AS",2021-01-31,1906-11-19,-37.991,20.0,144.4943,0.9665,METERS
GHCND:ASN00087034,"LOVELY BANKS RESERVOIR, AS",2016-12-31,1878-01-01,-38.0657,82.6,144.3281,0.8856,METERS
GHCND:ASN00087036,"MACEDON FORESTRY, AS",2021-02-28,1873-12-01,-37.4155,505.0,144.5569,0.8144,METERS
GHCND:ASN00087039,"MELTON, AS",2018-02-28,1883-12-01,-37.6649,156.0,144.5748,0.8066,METERS
GHCND:ASN00087040,"MELTON RESERVOIR, AS",2021-02-28,1948-06-01,-37.7451,100.0,144.5687,0.9942,METERS
GHCND:ASN00087042,"MEREDITH, AS",2021-03-14,1887-12-01,-37.8539,329.0,144.11,0.8291,METERS
GHCND:ASN00087043,"MEREDITH DARRA, AS",2021-03-14,1914-09-01,-37.8197,362.0,144.1492,0.9988,METERS
GHCND:ASN00087045,"MOORABOOL RESERVOIR, AS",2020-12-31,1912-08-01,-37.5151,605.2,144.0827,0.9929,METERS
GHCND:ASN00087046,"SCOTSBURN MOUNT BONINYONG, AS",2021-02-26,1856-06-15,-37.6719,488.0,143.94,0.8733,METERS
GHCND:ASN00087048,"LITTLE RIVER MOUNT ROTHWELL, AS",2021-02-28,1882-09-01,-37.8958,110.0,144.4387,0.9227,METERS
GHCND:ASN00087053,"PORTARLINGTON, AS",2017-01-31,1884-05-21,-38.1227,77.0,144.642,0.9215,METERS
GHCND:ASN00087054,"QUEENSCLIFF, AS",2012-09-30,1896-07-01,-38.2714,15.0,144.6621,0.9749,METERS
GHCND:ASN00087061,"SUNBURY SALESIAN COLLEGE, AS",2018-05-10,1878-07-01,-37.5706,200.0,144.7411,0.8902,METERS
GHCND:ASN00087075,"BULLENGAROOK EAST SESKINORE, AS",2021-03-11,1951-11-01,-37.4964,515.1,144.5028,0.9499,METERS
GHCND:ASN00087114,"DRYSDALE BRIMDALE, AS",2021-01-31,1968-02-01,-38.166,76.0,144.587,0.8725,METERS
GHCND:ASN00087118,"HESKET STRAWS LANE, AS",2021-01-31,1968-12-01,-37.3508,650.0,144.6067,0.8927,METERS
GHCND:ASN00087119,"WENSLEYDALE ANGLESEA VEHICLE, AS",2021-02-28,1965-01-01,-38.3687,220.0,144.0843,0.7591,METERS
GHCND:ASN00087121,"ROCKBANK MELTON, AS",2021-01-31,1969-01-01,-37.6831,125.0,144.6664,0.9829,METERS
GHCND:ASN00087124,"BUCKLEY BALLIWINDI, AS",2021-01-31,1968-05-01,-38.2504,135.0,144.0854,0.9864,METERS
GHCND:ASN00087126,"WURDIBOLUC RESERVOIR, AS",2016-01-31,1969-01-01,-38.2823,136.0,144.0518,0.9926,METERS
GHCND:ASN00087130,"ROMSEY SHIRE OFFICE, AS",2021-03-11,1970-02-01,-37.3495,478.0,144.7494,0.7909,METERS
GHCND:ASN00087147,"BANNOCKBURN HILLSIDE, AS",2021-02-05,1972-05-01,-38.0428,55.0,144.2129,0.997,METERS
GHCND:ASN00087161,"MERRIMU RESERVOIR, AS",2021-01-31,1974-01-01,-37.6292,185.0,144.5026,0.9975,METERS
GHCND:ASN00087168,"SHEOAKS, AS",2021-03-14,1990-07-01,-37.9075,236.7,144.1303,0.9677,METERS
GHCND:ASN00088001,"ALEXANDRA POST OFFICE, AS",2020-08-31,1877-04-18,-37.1916,221.0,145.7116,0.9113,METERS
GHCND:ASN00088002,"AVENEL POST OFFICE, AS",2021-01-31,1900-12-14,-36.893,152.0,145.2316,0.947,METERS
GHCND:ASN00088007,"BONNIE DOON GARAGE, AS",2013-08-30,1902-10-27,-37.027,297.0,145.8516,0.948,METERS
GHCND:ASN00088009,"CAIRN CURRAN RESERVOIR, AS",2021-03-14,1949-01-01,-36.9886,220.0,143.9747,0.9504,METERS
GHCND:ASN00088013,"CARISBROOK, AS",2016-01-31,1894-01-01,-37.0444,195.0,143.8222,0.9276,METERS
GHCND:ASN00088015,"CLUNES, AS",2021-03-14,1879-07-01,-37.3049,332.0,143.7776,0.9557,METERS
GHCND:ASN00068175,"TOOLIJOOA NYORA, AS",2015-09-30,1967-01-01,-34.7617,3.0,150.7911,0.9855,METERS
GHCND:ASN00068186,"BERRIMA WEST MEDWAY WOMBAT C, AS",2021-02-26,1970-05-09,-34.4839,655.0,150.2867,0.8716,METERS
GHCND:ASN00068190,"WATTAMOLLA TAMOL, AS",2018-06-30,1970-09-03,-34.737,130.0,150.6235,0.9813,METERS
GHCND:ASN00068197,"FOXGROUND ROAD, AS",2020-12-31,1945-11-01,-34.7376,50.0,150.7674,0.7729,METERS
GHCND:ASN00068200,"DOUGLAS PARK ST. MARYS TOWER, AS",2021-02-28,1974-02-01,-34.2075,165.0,150.7095,0.938,METERS
GHCND:ASN00075003,"BARHAM THULE STREET, AS",2012-02-03,1897-06-01,-35.6293,76.0,144.1246,0.7916,METERS
GHCND:ASN00075004,"WAKOOL BARRATTA, AS",2021-01-30,1891-01-01,-35.2847,81.0,144.5334,0.9247,METERS
GHCND:ASN00075006,"BINYA POST OFFICE, AS",2021-01-31,1876-08-01,-34.2289,141.0,146.3444,0.8042,METERS
GHCND:ASN00075007,"BOOLIGAL BELMONT, AS",2021-02-21,1890-08-01,-33.8436,95.0,144.9073,0.9897,METERS
GHCND:ASN00075010,"DARLINGTON POINT BRINGAGEE, AS",2016-12-31,1936-01-01,-34.5131,110.0,145.7885,0.885,METERS
GHCND:ASN00075012,"WAKOOL CALIMO, AS",2021-02-28,1893-02-01,-35.4201,84.0,144.6002,0.8848,METERS
GHCND:ASN00075018,"HAY CORRONG, AS",2019-09-30,1877-01-01,-34.2175,82.0,144.4661,0.8067,METERS
GHCND:ASN00075025,"GOOLGOWI MOIRA ST, AS",2012-04-30,1930-01-01,-33.9787,123.0,145.7074,0.8547,METERS
GHCND:ASN00075026,"GROONGAL GROONGAL STATION, AS",2021-01-31,1877-01-01,-34.442,104.0,145.5612,0.9351,METERS
GHCND:ASN00075029,"CARRATHOOL GUM CREEK, AS",2015-12-31,1882-01-01,-34.6281,104.0,145.3536,0.8445,METERS
GHCND:ASN00075031,"HAY MILLER STREET, AS",2015-01-09,1877-05-01,-34.5194,93.3,144.8545,0.9799,METERS
GHCND:ASN00075032,"HILLSTON AIRPORT, AS",2021-03-14,1881-01-01,-33.4915,122.0,145.5249,0.9493,METERS
GHCND:ASN00075039,"LAKE CARGELLIGO AIRPORT, AS",2021-03-12,1881-12-01,-33.2833,169.0,146.3707,0.9804,METERS
GHCND:ASN00075041,"GRIFFITH AIRPORT AWS, AS",2021-03-14,1958-09-01,-34.2487,134.0,146.0695,0.8741,METERS
GHCND:ASN00075042,"MAUDE POST OFFICE, AS",2020-12-22,1893-11-01,-34.476,76.0,144.3013,0.9592,METERS
GHCND:ASN00075044,"MERRIWAGGA DEVON STREET, AS",2021-02-06,1930-06-01,-33.8192,114.0,145.6235,0.9934,METERS
GHCND:ASN00075047,"HAY MULBERRYGONG, AS",2020-06-30,1905-08-01,-34.4928,104.0,145.2543,0.8464,METERS
GHCND:ASN00075049,"MAUDE NAP NAP, AS",2021-02-28,1889-01-01,-34.4456,75.0,144.1728,0.9864,METERS
GHCND:ASN00075056,"BOOROORBAN RAMSAY, AS",2017-05-29,1923-01-01,-34.939,87.0,144.7352,0.9373,METERS
GHCND:ASN00075062,"MOULAMEIN TCHELERY, AS",2021-01-31,1936-01-01,-34.8096,70.0,144.1654,0.9903,METERS
GHCND:ASN00075064,"GROONGAL GUNDALINE, AS",2013-12-31,1880-01-01,-34.4774,107.0,145.5472,0.9595,METERS
GHCND:ASN00075067,"CARRATHOOL UARDRY, AS",2011-12-31,1883-01-01,-34.466,104.0,145.3027,0.9212,METERS
GHCND:ASN00075069,"BOOLIGAL ULONGA, AS",2021-01-31,1876-01-31,-34.0965,84.0,144.6529,0.8617,METERS
GHCND:ASN00075075,"CONARGO WILLURAH, AS",2015-12-26,1879-01-01,-34.9953,99.0,145.0915,0.9759,METERS
GHCND:ASN00075079,"YENDA HENRY STREET, AS",2021-02-28,1925-01-01,-34.2502,129.0,146.1897,0.9897,METERS
GHCND:ASN00075086,"WAKOOL MURRAY IRRIGATION, AS",2019-08-09,1962-11-01,-35.4679,82.0,144.3966,0.8055,METERS
GHCND:ASN00075140,"GUNBAR KELSEY, AS",2021-02-06,1968-06-01,-34.1533,99.0,145.1409,0.9817,METERS
GHCND:ASN00075142,"MERRIWAGGA SYLVANHAM, AS",2021-02-06,1968-05-01,-33.9247,107.0,145.5205,0.995,METERS
GHCND:ASN00075146,"RANKINS SPRINGS ACRES, AS",2020-12-22,1968-10-01,-34.0029,144.0,146.061,0.8159,METERS
GHCND:ASN00075163,"HILLSTON ALDINGA, AS",2021-03-12,1971-01-01,-33.3476,135.0,145.8703,0.9927,METERS
GHCND:ASN00075164,"STONY CROSSING BARWON, AS",2020-12-31,1957-07-01,-35.0461,66.0,143.5718,0.8104,METERS
GHCND:ASN00075166,"DARLINGTON POINT ST PAULS CLO, AS",2020-07-27,1909-03-01,-34.5717,121.0,145.9987,0.9114,METERS
GHCND:ASN00075167,"MERRIWAGGA THURLO, AS",2020-12-31,1975-08-22,-33.7433,107.0,145.4654,0.7719,METERS
GHCND:ASN00076000,"ANNUELLO, AS",2021-03-14,1925-01-01,-34.85,52.0,142.7811,0.9415,METERS
GHCND:ASN00076012,"MANANGATANG EUREKA EAST, AS",2021-01-03,1912-08-01,-35.1702,60.0,143.0001,0.8976,METERS
GHCND:ASN00076015,"IRYMPLE ARLINGTON, AS",2021-01-31,1908-07-01,-34.2262,45.0,142.1512,0.999,METERS
GHCND:ASN00076025,"MANANGATANG, AS",2019-06-30,1914-05-01,-35.0551,55.0,142.8832,0.9236,METERS
GHCND:ASN00076029,"MERINGUR, AS",2015-12-31,1927-11-19,-34.3895,100.0,141.3352,0.927,METERS
GHCND:ASN00076030,"MERRINEE, AS",2020-08-08,1925-01-01,-34.3846,63.0,141.758,0.9273,METERS
GHCND:ASN00076031,"MILDURA AIRPORT, AS",2021-03-14,1946-01-02,-34.2358,50.0,142.0867,0.9907,METERS
GHCND:ASN00076035,"MORKALLA NORTH, AS",2014-01-28,1928-07-01,-34.2942,57.0,141.173,0.9485,METERS
GHCND:ASN00076037,"MURRAY LOCK NUMBER 9, AS",2021-02-28,1936-07-01,-34.1928,30.0,141.5996,0.9947,METERS
GHCND:ASN00076038,"MURRAYVILLE, AS",2021-03-14,1910-11-01,-35.2628,71.0,141.1789,0.9831,METERS
GHCND:ASN00076043,"NULKWYNE KIAMAL, AS",2020-12-31,1929-04-01,-34.9272,42.0,142.1765,0.9946,METERS
GHCND:ASN00076044,"NYAH, AS",2021-01-31,1898-05-19,-35.1759,80.0,143.37,0.899,METERS
GHCND:ASN00076046,"NYAH YARRABY TANK, AS",2021-02-28,1895-02-01,-35.167,80.0,143.2781,0.9684,METERS
GHCND:ASN00076047,"OUYEN POST OFFICE, AS",2021-03-13,1911-08-15,-35.0694,50.3,142.3158,0.9873,METERS
GHCND:ASN00076050,"PIRA WILD HORSE PLAINS, AS",2021-03-11,1900-06-01,-35.2555,89.0,143.3683,0.9953,METERS
GHCND:ASN00076051,"PIRLTA, AS",2021-02-28,1924-08-25,-34.362,60.0,141.9038,0.8516,METERS
GHCND:ASN00076052,"RED CLIFFS POST OFFICE, AS",2020-11-30,1937-07-01,-34.3075,67.0,142.1882,0.8713,METERS
GHCND:ASN00076053,"ROBINVALE, AS",2020-09-30,1926-05-01,-34.5898,60.0,142.7686,0.9583,METERS
GHCND:ASN00076063,"WALPA DANYO, AS",2017-07-31,1915-04-01,-35.0924,60.0,141.2611,0.9806,METERS
GHCND:ASN00076064,"WALPEUP RESEARCH, AS",2021-03-14,1939-01-01,-35.1201,105.0,142.004,0.9892,METERS
GHCND:ASN00076065,"WALPEUP, AS",2020-09-30,1912-01-01,-35.1362,113.0,142.0246,0.9344,METERS
GHCND:ASN00076067,"WERRIMULL, AS",2021-03-14,1926-07-01,-34.3883,65.0,141.5954,0.8848,METERS
GHCND:ASN00076069,"WINNAMBOOL KULWIN, AS",2021-02-28,1922-03-01,-34.9536,71.0,142.7392,0.8103,METERS
GHCND:ASN00076103,"BRONZEWING, AS",2021-03-14,1938-09-01,-35.189,50.0,142.3725,0.9854,METERS
GHCND:ASN00076105,"BOUNDARY BEND, AS",2021-03-14,1969-01-01,-34.7164,58.0,143.1506,0.966,METERS
GHCND:ASN00076106,"MURRAYVILLE CARINA, AS",2021-02-28,1968-01-01,-35.2484,100.0,141.0808,0.996,METERS
GHCND:ASN00076107,"TUTYE BUNUROUK, AS",2021-01-31,1969-01-01,-35.2848,66.0,141.4949,0.9979,METERS
GHCND:ASN00076108,"LINGA, AS",2020-10-31,1969-01-01,-35.1683,70.0,141.6922,0.9975,METERS
GHCND:ASN00076109,"MURRAYVILLE NGALLO, AS",2021-02-12,1968-07-01,-35.3678,120.0,141.0625,0.8893,METERS
GHCND:ASN00076133,"LINDSAY POINT, AS",2021-03-11,1973-11-01,-34.1051,59.0,141.0166,0.9903,METERS
GHCND:ASN00077001,"QUAMBATOOK BARRAPORT NORTH, AS",2020-12-31,1912-03-01,-35.9809,111.0,143.6479,0.952,METERS
GHCND:ASN00077004,"BEULAH, AS",2021-02-28,1898-10-19,-35.9384,100.0,142.4202,0.8899,METERS
GHCND:ASN00077005,"BERRIWILLOCK, AS",2021-03-11,1898-08-01,-35.6367,72.0,142.995,0.9274,METERS
GHCND:ASN00077008,"BIRCHIP WOODLANDS, AS",2021-01-30,1890-07-01,-35.9244,100.0,142.851,0.9254,METERS
GHCND:ASN00077009,"BOIGBEAT, AS",2021-01-31,1906-12-01,-35.5504,60.0,142.9207,0.9531,METERS
GHCND:ASN00077014,"CULGOA, AS",2021-02-28,1899-01-01,-35.717,85.0,143.1074,0.942,METERS
GHCND:ASN00077015,"GAMA, AS",2021-02-28,1909-04-01,-35.5574,81.0,142.5432,0.9413,METERS
GHCND:ASN00077025,"LAKE BOGA, AS",2021-03-14,1903-09-01,-35.4609,71.0,143.6286,0.9232,METERS
GHCND:ASN00077026,"LASCELLES, AS",2019-11-30,1928-04-01,-35.6071,78.0,142.5811,0.9562,METERS
GHCND:ASN00077028,"BIRCHIP MARLBED, AS",2021-01-29,1905-10-01,-35.7955,91.0,142.8768,0.9585,METERS
GHCND:ASN00077030,"NARRAPORT, AS",2016-07-31,1886-09-01,-35.9963,98.0,143.0353,0.9817,METERS
GHCND:ASN00077033,"PATCHEWOLLOCK, AS",2021-01-31,1926-03-01,-35.3833,72.0,142.1869,0.9086,METERS
GHCND:ASN00077034,"QUAMBATOOK SOUTH, AS",2021-03-14,1887-04-01,-35.9296,95.0,143.4992,0.9323,METERS
GHCND:ASN00077036,"RAINBOW PELLA, AS",2021-01-31,1901-07-01,-35.8309,79.0,141.9367,0.9325,METERS
GHCND:ASN00077037,"RAINBOW PIGICK, AS",2019-07-24,1905-10-01,-35.8718,87.5,141.8189,0.8072,METERS
GHCND:ASN00077039,"SEA LAKE POST OFFICE, AS",2021-03-11,1896-07-01,-35.5046,54.0,142.8493,0.8927,METERS
GHCND:ASN00077040,"SEA LAKE MARSTON DOWNS, AS",2021-02-28,1905-10-01,-35.5254,80.0,142.7267,0.9768,METERS
GHCND:ASN00077047,"TYRRELL DOWNS, AS",2020-07-13,1885-02-01,-35.3633,51.0,142.9853,0.9025,METERS
GHCND:ASN00077048,"ULTIMA POST OFFICE, AS",2021-03-14,1897-09-01,-35.4699,79.0,143.2669,0.8619,METERS
GHCND:ASN00077051,"RAINBOW WERRAP OAK LEA, AS",2020-12-31,1898-01-01,-35.9417,83.0,141.935,0.9888,METERS
GHCND:ASN00077052,"WOOMELANG, AS",2021-03-14,1900-05-19,-35.6803,79.0,142.6664,0.9109,METERS
GHCND:ASN00077079,"NINYEUNOOK, AS",2021-03-14,1888-09-01,-36.0086,105.0,143.3719,0.9633,METERS
GHCND:ASN00077082,"BEULAH WEST, AS",2020-10-30,1969-01-01,-35.9338,95.0,142.2805,0.9933,METERS
GHCND:ASN00077088,"BIRCHIP RESERVOIR, AS",2021-02-28,1972-09-12,-35.987,105.0,142.915,0.8147,METERS
GHCND:ASN00078000,"WARRACKNABEAL AILSA, AS",2020-12-22,1897-03-01,-36.3575,116.0,142.3339,0.9818,METERS
GHCND:ASN00078010,"DIMBOOLA, AS",2021-03-08,1878-03-01,-36.4644,111.3,142.0327,0.937,METERS
GHCND:ASN00078013,"GERANG GERUNG, AS",2021-01-31,1897-09-24,-36.3986,140.0,141.8797,0.9514,METERS
GHCND:ASN00078014,"GLENLEE, AS",2015-12-31,1886-10-01,-36.2578,123.0,141.8587,0.9286,METERS
GHCND:ASN00078028,"LORQUON, AS",2015-12-31,1884-11-14,-36.1526,110.0,141.7586,0.9602,METERS
GHCND:ASN00078029,"MINYIP POST OFFICE, AS",2021-02-28,1909-12-01,-36.46,129.8,142.5858,0.894,METERS
GHCND:ASN00078040,"NHILL WOORAK, AS",2021-02-28,1885-10-12,-36.2882,140.0,141.7347,0.9666,METERS
GHCND:ASN00078041,"WOOROONOOK, AS",2011-12-31,1887-02-01,-36.2483,134.0,143.1793,0.9915,METERS
GHCND:ASN00078042,"WYCHEPROOF POST OFFICE, AS",2021-03-14,1883-01-01,-36.0786,110.0,143.225,0.9304,METERS
GHCND:ASN00078043,"YANAC NORTH, AS",2020-11-30,1889-10-09,-36.1114,130.0,141.4182,0.9668,METERS
GHCND:ASN00078072,"DONALD, AS",2021-03-14,1966-10-26,-36.3697,114.0,142.9709,0.9958,METERS
GHCND:ASN00078077,"WARRACKNABEAL MUSEUM, AS",2019-10-31,1969-06-01,-36.2614,113.4,142.405,0.9959,METERS
GHCND:ASN00078078,"KANIVA, AS",2020-03-31,1883-01-01,-36.3725,142.0,141.2427,0.982,METERS
GHCND:ASN00078080,"ANTWERP, AS",2018-12-31,1892-02-01,-36.2968,100.0,142.0251,0.9027,METERS
GHCND:ASN00078086,"JEPARIT, AS",2021-03-08,1898-06-01,-36.14,85.0,141.9878,0.9082,METERS
GHCND:ASN00079002,"BARKLY, AS",2021-01-31,1907-02-16,-36.9532,275.0,143.1976,0.9695,METERS
GHCND:ASN00079003,"BEAZLEYS BRIDGE, AS",2021-03-02,1899-09-01,-36.6994,219.0,143.1594,0.8474,METERS
GHCND:ASN00079008,"CLEAR LAKE, AS",2021-01-31,1903-07-01,-36.9389,155.0,141.8714,0.9963,METERS
GHCND:ASN00079010,"DRUNG DRUNG, AS",2017-11-25,1905-11-12,-36.7768,146.0,142.3937,0.9016,METERS
GHCND:ASN00079011,"EDENHOPE POST OFFICE, AS",2018-07-31,1890-01-01,-37.0364,162.0,141.2967,0.8943,METERS
GHCND:ASN00079015,"GLENORCHY, AS",2021-01-31,1913-01-01,-36.8721,170.0,142.6308,0.8681,METERS
GHCND:ASN00079016,"WARRANOOKE GLENORCHY, AS",2021-02-28,1885-07-01,-36.7281,150.0,142.7303,0.9856,METERS
GHCND:ASN00079017,"GOROKE POST OFFICE, AS",2021-03-14,1886-06-01,-36.7181,162.0,141.4729,0.8163,METERS
GHCND:ASN00079019,"GREAT WESTERN SEPPELT, AS",2021-03-09,1891-08-01,-37.1847,280.0,142.8553,0.9509,METERS
GHCND:ASN00079021,"HARROW POST OFFICE, AS",2015-01-14,1908-11-01,-37.1659,116.0,141.5919,0.9134,METERS
GHCND:ASN00079023,"HORSHAM POLKEMMET RD, AS",2015-08-31,1873-09-03,-36.6613,128.0,142.0687,0.9468,METERS
GHCND:ASN00079025,"KARNAK ROSEDALE, AS",2014-11-27,1890-06-01,-36.8639,160.0,141.4797,0.8839,METERS
GHCND:ASN00079027,"LANDSBOROUGH, AS",2013-05-31,1901-08-01,-37.0061,255.0,143.1317,0.8397,METERS
GHCND:ASN00079028,"LONGERENONG, AS",2021-03-14,1863-01-01,-36.6722,133.0,142.2991,0.7938,METERS
GHCND:ASN00079031,"MOONAMBEL, AS",2021-01-31,1901-08-01,-36.9865,335.0,143.2727,0.9706,METERS
GHCND:ASN00079032,"MORRL MORRL VALLEY VIEW, AS",2021-01-31,1902-11-01,-36.8612,213.0,142.9332,0.9399,METERS
GHCND:ASN00079034,"MOYSTON, AS",2012-01-31,1886-06-01,-37.3011,252.0,142.7656,0.8776,METERS
GHCND:ASN00079035,"MURTOA, AS",2021-01-31,1883-01-01,-36.6215,144.7,142.4739,0.9756,METERS
GHCND:ASN00079036,"NATIMUK, AS",2021-03-09,1889-11-01,-36.7416,122.0,141.9429,0.8801,METERS
GHCND:ASN00079037,"NAVARRE, AS",2021-02-28,1897-02-01,-36.9,227.9,143.1137,0.9418,METERS
GHCND:ASN00079039,"REDBANK, AS",2021-02-28,1897-03-17,-36.9065,260.0,143.3384,0.9977,METERS
GHCND:ASN00079040,"ST ARNAUD, AS",2021-03-09,1880-06-01,-36.6189,240.0,143.2631,0.9446,METERS
GHCND:ASN00079046,"WARTOOK RESERVOIR, AS",2021-02-28,1890-02-01,-37.0936,440.0,142.4344,0.9771,METERS
GHCND:ASN00079073,"POMONAL, AS",2014-08-31,1955-01-01,-37.1931,243.0,142.6081,0.8644,METERS
GHCND:ASN00079075,"RUPANYUP POST OFFICE, AS",2021-03-09,1901-11-01,-36.6287,145.0,142.6321,0.9035,METERS
GHCND:ASN00079077,"DADSWELLS BRIDGE, AS",2016-12-31,1968-11-01,-36.8676,167.0,142.5217,0.8721,METERS
GHCND:ASN00079078,"TELANGATUK EAST MILINGIMBI, AS",2021-01-31,1968-11-01,-37.0607,175.0,141.9882,0.9907,METERS
GHCND:ASN00079082,"HORSHAM, AS",2021-02-28,1958-06-01,-36.7007,140.0,142.2009,0.9587,METERS
GHCND:ASN00079083,"BENAYEO, AS",2020-12-31,1972-12-01,-36.8698,100.0,141.0101,0.9887,METERS
GHCND:ASN00079086,"NAVARRE AVON NO.3, AS",2020-12-31,1973-01-01,-36.8637,262.1,143.123,0.9584,METERS
GHCND:ASN00080002,"BOORT, AS",2021-02-12,1881-02-01,-36.116,90.0,143.7229,0.8682,METERS
GHCND:ASN00080004,"CANARY ISLAND, AS",2021-02-01,1887-05-01,-35.9741,86.0,143.8525,0.9527,METERS
GHCND:ASN00080009,"ST ARNAUD COONOOER BRIDGE, AS",2020-05-31,1887-06-01,-36.4775,205.0,143.3526,0.9941,METERS
GHCND:ASN00080014,"DURHAM OX, AS",2021-02-28,1937-09-06,-36.1348,96.0,143.9186,0.9286,METERS
GHCND:ASN00080015,"ECHUCA AERODROME, AS",2021-03-14,1881-06-01,-36.1647,96.0,144.7642,0.9979,METERS
GHCND:ASN00080017,"GLADFIELD HOPEFIELD ESTATE, AS",2021-02-28,1889-08-01,-36.0407,90.0,143.9403,0.9847,METERS
GHCND:ASN00080019,"GLENLOTH SHINGLE HUT HMSD, AS",2015-11-30,1905-01-01,-36.1631,110.0,143.3297,0.9153,METERS
GHCND:ASN00080023,"KERANG, AS",2021-03-14,1880-09-01,-35.7236,77.7,143.9197,0.9932,METERS
GHCND:ASN00080024,"KERANG MERAN DOWNS, AS",2021-02-28,1880-09-01,-35.8674,80.2,143.8007,0.9852,METERS
GHCND:ASN00080027,"KORONG VALE BURNBANK, AS",2021-03-09,1942-01-01,-36.3203,135.0,143.735,0.9019,METERS
GHCND:ASN00080029,"LAKE MARMAL, AS",2020-04-30,1881-10-01,-36.1509,110.0,143.5182,0.9893,METERS
GHCND:ASN00080036,"MINCHA, AS",2021-03-14,1898-01-01,-35.9681,85.0,144.1073,0.9397,METERS
GHCND:ASN00080039,"YARRAWALLA SOUTH, AS",2013-06-30,1886-02-01,-36.1861,100.0,144.0565,0.9808,METERS
GHCND:ASN00080042,"NATHALIA POST OFFICE, AS",2020-03-31,1888-01-01,-36.0591,102.0,145.2032,0.755,METERS
GHCND:ASN00080044,"PATHO WEST, AS",2020-12-22,1920-06-01,-35.9977,90.0,144.4244,0.9767,METERS
GHCND:ASN00080049,"ROCHESTER, AS",2021-03-14,1904-02-01,-36.3613,114.0,144.7108,0.9673,METERS
GHCND:ASN00080056,"TONGALA, AS",2021-03-11,1929-01-30,-36.2497,100.1,144.9531,0.953,METERS
GHCND:ASN00080061,"WEDDERBURN POST OFFICE, AS",2021-02-04,1882-04-01,-36.4183,200.0,143.6123,0.9191,METERS
GHCND:ASN00080065,"YARROWEYAH, AS",2021-01-31,1890-06-11,-35.8764,115.0,145.5461,0.932,METERS
